id;sku;title;category;pegi;price;ean;image;stock;brand;language_in_game;language_on_cover;language_subtitles;usk_on_disc;Band Material;Band Size;Band Width (mm);Bed Legs Material;Capacity (GB);Case Diameter (mm);Character;Club;Color;Content (cl);Content (g);Content (ml);Cup Size;Diameter (cm);Edition;Fit;Format;Gift Card Value;Grip;Grip Size;Height;Height (cm);Lenght (cm);Length;Length (cm);Length (m);Length Size (inches);Mattress Firmness;Mattress Toppers;Mattress Type;Number of Drinks;Primary Color;Region;Ringsize Circumference (mm);Season;Shoe Size (EU);Size;Size (cm);Size (EU);Suit Size;Theme;Value;Volume (L);Volume (ml);Waist Size (inches);Wheel Size (inches);Width;Width (cm);description
AB37FX;1114515;Yoshiâs Crafted World;Video Games and Consoles - Nintendo Switch - Games;3+;37.84;0045496422646;https://scale.coolshop-cdn.com/product-media.coolshop-cdn.com/AB37FX/3bfb159282cf4fec927e0d48d1616a27.png/f/yoshis-crafted-world.png;26;;;English;English,French,German,Italian,Dutch,Spanish,Russian;6+;;;;;;;;;;;;;;;Standard;;;;;;;;;;;;;;;;;;English;;;;;;;;;;;;;;;;<p>Lead Yoshi on a brand new adventure that will turn everything you've come to expect from side-scrolling games upside down! Explore a great, big world decorated like a miniature diorama in a new art style for the franchise, where each side-scrolling stage has the traditional front side as well as a flip side with different views and surprises. Look for items throughout the stage as Yoshi makes his way to the goal. You can even join up with a friend!</p><p><strong>Features</strong></p><ul><li>Join Yoshi in this new action platforming game</li><li>Each course offers both a main path and a hidden path that offers different views and surprises</li><li>The lively art style looks like a minature diorama</li><li>Enjoy simultaneous 2-player action</li></ul>
235CK7;1153257;Marvel Spider-man Miles Morales (Nordic);Video Games and Consoles - PlayStation 5 - Games;16+;44.78;0711719837428;https://scale.coolshop-cdn.com/product-media.coolshop-cdn.com/235CK7/1dc0dc82648940d9a1d743ba5326b3ee.jpg/f/marvel-spider-man-miles-morales-nordic.jpg;109;Sony;English,German,French,Italian;Danish,Swedish,Norwegian,Finnish;Danish,German,English,French,Italian,Dutch,Norwegian,Finnish,Swedish;12+;;;;;;;;;;;;;;;Standard;;;;;;;;;;;;;;;;;;Nordic;;;;;;;;;;;;;;;;<p>The latest adventure in the Spider-Man universe will build on and expand Marvelâs Spider-Man through an all-new story. Players will experience the rise of Miles Morales as he masters new powers to become his own Spider-Man. With PS5âs ultra-fast SSD, players can near-instantaneously fast-travel across Marvelâs New York City, or feel the tension of each one of Milesâs web-swings, punches, web shots, and venom blasts with the DualSense wireless controllerâs haptic feedback. Highly-detailed character models and enhanced visuals across the game intensify the story of Miles Morales as he faces great, new challenges while learning to be his own Spider-Man.</p>
236E4V;1161665;Warhammer: Chaosbane - Slayer Edition;Video Games and Consoles - PlayStation 5 - Games;16+;31.19;3665962004700;https://scale.coolshop-cdn.com/product-media.coolshop-cdn.com/236E4V/2554b899df484ce5b782375d38272c78.jpg/f/warhammer-chaosbane-slayer-edition.jpg;77;;English;English;English,German,Spanish,French,Italian,Polish,Portuguese;16+;;;;;;;;;;;;;;;Standard;;;;;;;;;;;;;;;;;;English;;;;;;;;;;;;;;;;<p>In a world ravaged by war and dominated by magic, you are the last hope for the Empire of Man against the Chaos hordes. Playing solo or with up to 4 in local or online co-op, choose a hero from 4 character classes with unique and complementary skills, and prepare for epic battles wielding some of the most powerful artefacts of the Old World.<br></p>
AN5WH3;1129475;Kotodama: The Seven Mysteries of Fujisawa;Video Games and Consoles - Nintendo Switch - Games;12+;7.51;5060201659532;https://scale.coolshop-cdn.com/product-media.coolshop-cdn.com/AN5WH3/8b643874ad684014a266dc4470462b85.jpeg/f/kotodama-seven-mysteries-of-fujisawa.jpeg;19;;;English,French,Italian,German,Spanish;English;12+;;;;;;;;;;;;;;;Standard;;;;;;;;;;;;;;;;;;English;;;;;;;;;;;;;;;;<p>Welcome to Fujisawa Academy - an educational institution where nothing is as it seems and every pupil hides a dark secret. Having made a pact with a demon fox - and bestowing you with the power to see the truth behind the lies, you must infiltrate the secretive Fujisawa Academy and uncover the sinister truths behind the seemingly normal facade.</p><ul><li>Investigate the secrets of Fujisawa Academy across seven chapters of Visual Novel</li><li>Each chapter hides the truth to each of the seven mysteries.</li><li>Battle key characters using âKotodamaâ â the power of words.</li><li>Interrogation battles see you stripping you target naked â to expose the truth behind the lies!</li><li>Uncover key words in the gameâs investigation phase</li><li>Nothing is as it seems! Kotodama intentionally plays on classic tropes and cliches</li><li>Repeated play-throughs will yield new facts within the story</li><li>Continue to play the fiendish puzzles in Fantasise Mode to perfect your high scores!</li></ul>
AJ39DG;1129492;Nintendo Switch Go Play Travel Wallet;Video Games and Consoles - Nintendo Switch - Accessories - Cases & Storage;;10.11;0663293110742;https://scale.coolshop-cdn.com/product-media.coolshop-cdn.com/AJ39DG/7ef993e375994072975c45ea729518dd.jpg/f/nintendo-switch-go-play-travel-wallet.jpg;26;;;;;;;;;;;;;;;;;;;;Standard;;;;;;;;;;;;;;;;;;English;;;;;;;;;;;;;;;;<p>Switch Go Play Travel Wallet</p>
23586T;1151424;Minecraft: Dungeons - Hero Edition;Video Games and Consoles - Nintendo Switch - Games;7+;20.22;0045496426163;https://scale.coolshop-cdn.com/product-media.coolshop-cdn.com/23586T/63f804aec3cb40cb9789d3c999f895a5.jpg/f/minecraft-dungeons-hero-edition.jpg;838;;English,French,German;English;English,French,German,Spanish,Italian,Portuguese,Russian;;;;;;;;;;;;;;;;Standard;;;;;;;;;;;;;;;;;;English;;;;;;;;;;;;;;;;<p>Unlike Minecraft, Minecraft Dungeons has no crafting or building. Instead it focuses on being a dungeon crawler game, where the player explores randomly-generated dungeons filled with randomly-generated monsters, and also deals with traps, puzzles, and finding treasure. There is no class system players can use any weapon or armor they wish. It will include up to four player local and online multiplayer.</p>
A92Z6J;77395;Pokemon Y;Video Games and Consoles - Nintendo 3DS - Games;;29.12;0045496524326;https://scale.coolshop-cdn.com/product-media.coolshop-cdn.com/A92Z6J/6e127f9372d142139866d225d09b3717.jpg/f/pokemon-y.jpg;736;;English;English;English,French,German,Italian,Spanish;0+;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;<p>	Welcome to the world of PokÃ©mon! The PokÃ©mon games are a series of role-playing games where you assume the role of a hero and set off on an exciting adventure with mysterious creatures called PokÃ©mon! Beyond the exciting story, the series contains many social features, such as trading and battling with friends!	<br>	<br>The game requires a SD card to be played.	<br></p>
2379D8;1168296;Floating Grip Playstation 5 Wall Mount by Floating Grip Black;Video Games and Consoles - PlayStation 5 - Accessories - Mounts and stands;;13.57;5713474013005;https://scale.coolshop-cdn.com/product-media.coolshop-cdn.com/2379D8/34a8b7e42d1a4e48ad1eb3275dda9087.jpg/f/floating-grip-playstation-5-wall-mount-by-floating-grip-black.jpg;36;Floating Grip;;English;;;;;;;;;;;Black;;;;;;Standard;;;;;;;;;;;;;;;;;;English;;;;;;;;;;;;;;;;<p>The FLOATING GRIP wall mount for PlayStation 5 (PS5) makes it easy for you to display or hide your console in a nice way on the wall. Mount it right next to your TV for a cool gaming setup or hide it behind your TV if you do not want it to be viewable. Either way you get to save space and you can finally forget all about cables making your setup look messy.</p><p>You might be surprised by the simplicity of the FLOATING GRIP wall mount for PlayStation 5 (PS5) but that is the entire idea behind FLOATING GRIP. We donât want our wall mounts to take up any focus from the PlayStation.</p><p>Design, quality and functionality are some of our key features for the FLOATING GRIP products. All FLOATING GRIP wall mounts are designed with focus on functionality to keep your console stable and secure when mounted.Due to the special design the ropes holding the PlayStation 5 (PS5) in the mounting system do not cover any ports or entrances. Furthermore, the wall mount allow 360 degree of ventilation around the PlayStation 5 (PS5).</p><p>We hope you will enjoy your new FLOATING GRIP wall mount for your PlayStation 5 (PS5).</p>
AE9XS6;1054598;Kirby Battle Royale;Video Games and Consoles - Nintendo 3DS - Games;3+;10.38;0045496476861;https://scale.coolshop-cdn.com/product-media.coolshop-cdn.com/AE9XS6/818328063c0842449c2295029e0beade.png/f/kirby-battle-royale.png;583;;English;English;English;6+;;;;;;;;;;;;;;;Standard;;;;;;;;;;;;;;;;;;English;;;;;;;;;;;;;;;;<p>Kirby is about to enter a tournament against his toughest rival yetâ¦himself!</p><p>In local or online battle arenas, up to 4 players can fight until the last Kirby standing wins. There are other modes too, like Ore Express, a mad dash to hoard treasure. Choose an ability and prove you're the one Kirby to rule them all. Not to mention, there's a single-player story mode too!</p>
2379DA;1168297;Floating Grip Playstation 5 Wall Mount by Floating Grip White;Video Games and Consoles - PlayStation 5 - Accessories - Mounts and stands;;13.57;5713474013012;https://scale.coolshop-cdn.com/product-media.coolshop-cdn.com/2379DA/678ff0b0d4114d549f4812e02e9adadf.jpg/f/floating-grip-playstation-5-wall-mount-by-floating-grip-white.jpg;19;Floating Grip;;English;;;;;;;;;;;White;;;;;;Standard;;;;;;;;;;;;;;;;;;English;;;;;;;;;;;;;;;;<p>The FLOATING GRIP wall mount for PlayStation 5 (PS5) makes it easy for you to display or hide your console in a nice way on the wall. Mount it right next to your TV for a cool gaming setup or hide it behind your TV if you do not want it to be viewable. Either way you get to save space and you can finally forget all about cables making your setup look messy.</p><p>You might be surprised by the simplicity of the FLOATING GRIP wall mount for PlayStation 5 (PS5) but that is the entire idea behind FLOATING GRIP. We donât want our wall mounts to take up any focus from the PlayStation.</p><p>Design, quality and functionality are some of our key features for the FLOATING GRIP products. All FLOATING GRIP wall mounts are designed with focus on functionality to keep your console stable and secure when mounted.Due to the special design the ropes holding the PlayStation 5 (PS5) in the mounting system do not cover any ports or entrances. Furthermore, the wall mount allow 360 degree of ventilation around the PlayStation 5 (PS5).</p><p>We hope you will enjoy your new FLOATING GRIP wall mount for your PlayStation 5 (PS5).</p>
AC42VM;1082145;MX vs ATV: All out;Video Games and Consoles - PlayStation 4 - Games;3+;16.16;9120080071507;https://scale.coolshop-cdn.com/product-media.coolshop-cdn.com/AC42VM/044793fb056440269bd7281ae9354277.png/f/mx-vs-atv-all-out.png;31;;;English;English,French,German,Italian,Spanish,Polish,Portuguese;0+;;;;;;;;;;;;;;;Standard;;;;;;;;;;;;;;;;;;English;;;;;;;;;;;;;;;;<p>MX vs ATV All Out is the complete off-road racing and lifestyle experience! Find your Rider Style at your own private compound, Free Ride across massive environments, and compete in the best series events!</p><p>All the bikes, ATVs, tracks, gear, music, riders, personalities and even UTVs are packed in!</p><ul><li>2 player split-screen and 16 player online mode</li><li>Compete in various modes like Supercross, Nationals, Opencross, Waypoint, Tag and more!</li><li>Master insane stunts and test your limits in freestyle mode</li><li>Turn your garage into a show room for all of your customized vehicles</li><li>Select your own style from numerous gear companies or compete with one of the many top pro riders from around the world</li></ul>
2368QT;1159964;Fitness Boxing 2: Rhythm & Exercise;Video Games and Consoles - Nintendo Switch - Games;3+;31.19;0045496427191;https://scale.coolshop-cdn.com/product-media.coolshop-cdn.com/2368QT/f82b6881d5684c40bc5f62746b514b87.jpg/f/fitness-boxing-2-rhythm-exercise.jpg;115;;English;English;English,French,German,Spanish,Italian;0+;;;;;;;;;;;;;;;Standard;;;;;;;;;;;;;;;;;;English;;;;;;;;;;;;;;;;<p><strong></strong><strong>Work out at home and punch to the beat</strong></p><p>Jab, uppercut, dodge, and more to catchy pop tunes in this rhythmic boxing game! Pass a Joy-Con&trade controller to an exercise buddy and box to the beat together.&nbsp</p><p>Customize your workout with the help of a virtual instructor.&nbsp</p><p>Choose from nine virtual instructors, select a challenge level from light to heavy and have a workout prepared for you by your trainer, or create one all by yourself from scratch in Free Training. Check out detailed examples, practice specific moves, and receive helpful feedback from your instructor to get the most out of your workout!&nbsp</p><p>Warm up with the original Fitness Boxing game and then transfer your profile to the Fitness Boxing 2: Rhythm and Exercise game.&nbsp</p><p>Keep your progress from the original Fitness Boxing game and transfer your profile to the Fitness Boxing 2: Rhythm and Exercise game.&nbsp</p><p>Get your daily workout on and box (and bop) to the beat. Pass a Joy-Con controller (or two) to a workout partner to enjoy a 2-player boxing session lead by your in-game instructor. These virtual trainers have different personalities and styles, so try them out and find the one that suits you best! Complete achievements to receive tickets you can redeem for outfits to deck out your trainer in fitness fashion.&nbsp</p><p>Whatever difficulty you play on, you can revisit specific exercises for practice or watch detailed examples to observe perfect form.&nbsp</p><p>Fitness Boxing 2: Rhythm & Exercise is a way to get in a guided workout, track your activity, and listen to some popular, upbeat jams.</p>
AB3XY9;1014329;Nintendo Switch Power Adapter;Video Games and Consoles - Nintendo Switch - Accessories - Chargers;;25.13;0045496430535;https://scale.coolshop-cdn.com/product-media.coolshop-cdn.com/AB3XY9/7cdad1dcca564d22a3bd63c5e5b4ec6a.jpg/f/nintendo-switch-power-adapter.jpg;246;;English;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;<p>Nintendo Switch is a breakthrough home video game console. It not only connects to a TV at home, but it also instantly transforms into an on-the-go handheld using its 6.2-inch screen. For the first time, players can enjoy a full home-console experience anytime, anywhere. The screen includes capacitive multi-touch capabilities for compatible games. Battery life can last for more than six hours, but will vary depending on the software and usage conditions.. For example, The Legend of Zelda: Breath of the Wild can be played for roughly three hours on a single charge. While away from home, Nintendo Switch can be charged by plugging the AC adapter into the console's USB Type-C connector.<br></p>
