Art.Nr;Titel;Warengruppe;System;Genre;Label;Nachbestellbar j/n;Bestand;Laufzeit-Gesamt;FSK;EAN;EK-Preis;Bewertung;Empf.VK;Aktions VK;Aktions EK;Darsteller 1;Regisseur;DVD-Anzahl;Beschreibung;Original BestellNr;VÖ-Datum;Lieferant;aktiv;Jpg-Pfad
373643;Titanfall  XB-One   RESTPOSTEN;XB-ONE Software;XB-ONE;Action;Electronic Arts;J;       0;;18;5030931111365;       4,00;TOP1;     5,00;     5,00;;;;;Machen Sie sich bereit für Titanfall. Einer der Erfinder <BR> von Call of Duty und weitere wichtige Entwickler der Call <BR> of Duty-Serie präsentieren mit Titanfall ein brandneues <BR> Universum, in dem sich David und Goliath, Natur und <BR> Technik sowie Mensch und Maschine gegenüberstehen. Die <BR> Visionäre von Respawn Entertainment haben sich von ihrer <BR> umfangreichen Erfahrung im Bereich First-Person-Action <BR> inspirieren lassen und läuten mit Titanfall die nächste, <BR> spannende Generation der Multiplayer-Action ein.<BR><BR>Features:<BR>- Die rasante Kriegsführung der Zukunft - Titanfall gibt <BR> Ihnen die Möglichkeit, die hochentwickelte <BR> Kriegsmaschinerie der Zukunft entweder als <BR> Elite-Kampfpilot oder als wendiger, schwer gepanzerter 7 <BR> Meter großer Titan zu erleben. Titanfall definiert dabei <BR> die Grundlagen des Kampfes und der Gefechtssituationen neu <BR> und erlaubt den Spielern, ihre Taktik spontan zu ändern, <BR> um je nach Situation anzugreifen oder sich zurückzuziehen.<BR>- Die Zukunft der Online-Multiplayer-Action - Titanfall <BR> steht für Multiplayer. Das Spiel vereint dabei temporeiche <BR> Online-Action mit heroischen Spielsequenzen, wie sie <BR> traditionell im Kampagnenmodus zu finden sind. Die <BR> nahtlose Verknüpfung dieser beiden Aspekte trägt <BR> entscheidend zu der einzigartigen Identität bei, die <BR> Titanfall auszeichnet.<BR>- Die Visionäre, die Gaming für eine ganze Generation neu <BR> geprägt haben, sind zurück. - Respawn Entertainment wurde <BR> 2010 von Vince Zampella und Jason West eröffnet, die zuvor <BR> Infinity Ward mitbegründet und als Mitschöpfer die <BR> erfolgreiche Videospielreihe Call of Duty ins Leben <BR> gerufen hatten. Jetzt arbeiten sie daran, ihre <BR> Erfolgsgeschichte fortzusetzen, indem sie sich dem <BR> Gamedesign auf besondere Weise nähern und mit Titanfall <BR> ein rundum neues Universum erschaffen. <BR>;;13.03.2014;Sonderposten;1;https://bilderserver.vitrex.de/373643.jpg
374186;OMSI 2  PC  (OR);PC Software;PC;Simulation;NBG;J;       0;;o.A.;4015918127950;      20,32;A;    29,99;    29,99;;;;  1;Auf gehts in eine neue Runde. Erleben Sie die <BR> Omnibus-Simulation ganz neu mit dem OMSI 2 und starten Sie <BR> eine Erkundungsfahrt durch Spandau. OMSI 2 ist die <BR> Fortsetzung des bekannten und ausgezeichneten Omnibus - <BR> Simulator OMSI - Der Omnibussimulator. OMSI 2 bietet Ihnen <BR> nicht nur die bekannten Strecken und Busse aus OMSI, <BR> sondern auch noch viele spannende Neuerungen. Erleben Sie <BR> mit OMSI 2 den ersten Gelenkbus der OMSI Geschichte, den <BR> MAN NG272. Erkunden Sie mit ihm die neue Omnibuslinie 5 <BR> vom U-Bahnhof Ruhleben bis zur Nervenklinik Spandau mit <BR> insgesamt 12 km Fahrtstrecke. Mit der neuen <BR> Chronologiefunktion entdecken Sie nicht nur Spandau im <BR> Jahr 1986, sondern erleben Sie gleich den ganzen Wandel <BR> Spandaus von 1986 bis 1994. Lassen Sie sich also von dem <BR> Charme der 80er und 90er Jahren verzaubern und erleben Sie <BR> die Nachwendezeit in Spandau als Busfahrer eines <BR> Doppeldeckers oder Gelenkbusses.<BR><BR>Features<BR>- Der Gelenkbus MAN NG272 mit der exakten physikalischen <BR> und grafischen Umsetzung der Gelenkkinematik sowie <BR> entsprechenden Sounds und Systemen (Knickschutz).<BR>- Der MAN NL202 sowie überarbeitete und ergänzte Modelle <BR> der bekannten Typen SD200 und SD202 (weitere Baujahre, <BR> Türnothähne, Steckschilder, wagennummernabhängige <BR> Soundvariation).<BR>- Die Spandauer Omnibuslinie 5 vom U-Bahnhof Ruhleben zur <BR> Nervenklinik Spandau mit insgesamt 12 km Fahrtstrecke, <BR> zahlreichen neuen Gebäuden, engem Fahrplan und dichtem <BR> 5-min-Takt mit mehreren Endstellen und Einsätzen für <BR> abwechslungsreichen und langanhaltenden Fahrspaß.<BR>- Umsetzung der originalen Fahr- und Umlaufpläne für die <BR> Omnibuslinien 5 und 92.<BR>- Chronologiefunktion: Erleben Sie den Wandel Spandaus in <BR> den Jahren von 1986 bis 1994. Mit OMSI 2 kann nun auch die <BR> abwechslungsreiche Nachwendezeit mit ihren vielen <BR> Neuerungen und Streckenerweiterungen (Linie 137 nach <BR> Falkensee) nachgestellt werden. Zusätzlich sind mit dieser <BR> Funktion zeitlich befristete Veränderungen der Karte oder <BR> der Routen, z. B. durch Baustellen oder Sonderverkehr, <BR> möglich.<BR>- Systemschadensmodell mit vielseitigen Ausfällen, deren <BR> Reparatur Zeit kostet.<BR>- OMSI 2 unterstützt ein Weltkoordinatensystem, sodass ein <BR> DEM (Digital Elevation Model) importiert werden kann <BR> (hierfür wird eine DLL verwendet, die auch wahlweise <BR> selbst programmiert werden kann).<BR>- Umsetzung der realen Höhenverläufe auf der Spandau-Karte.<BR>- Neue Scriptfunktionen, z. B. zur Umsetzung von <BR> Vollmatrix-Anzeigen, erweiterter Zugriff auf <BR> Systemvariablen.<BR>- Neue Editorfunktionen: Automatischer Luftbildimport, <BR> Terrainanpassung an den Straßenverlauf, verbesserter <BR> Splineverbindungsalgorithmus, Drehbarkeit von Objekten um <BR> alle Achsen. Kreuzungen können auf einfache Weise mit <BR> individuellen Höhenverläufen ausgestattet werden.<BR>- Speicheroptimiertes Laden der Karte, hierdurch sind <BR> wesentlich größere Karten technisch möglich.<BR>- Selbstverständlich ist OMSI 2 zu 100% abwärtskompatibel. <BR> Alle erstellten Fahrzeuge und Strecken können problemlos <BR> auch in der neuen Version genutzt werden. <BR>;;12.12.2013;NBG Handel u. Verlag AG;1;https://bilderserver.vitrex.de/374186.jpg
374761;WiiU Ladekabel charge:it;WiiU Zubehör;WiiU;Zubehör;Snakebyte;J;       0;;33;4039621908071;       5,15;;     8,99;     8,99;;;;  1;Länge: ca. 3 Meter<BR><BR>ermöglicht gleichzeitiges Spielen und Laden des originalen <BR> WiiU Controllers<BR><BR>;;20.09.2013;Snakebyte distribution GmbH;1;https://bilderserver.vitrex.de/374761.jpg
375493;XB-One Ladestation für 2 orig. Contr. Dual-Akku-Ladestation (USB) inkl. 2 Akku;XB-ONE Zubehör;XB-ONE;Zubehör;Bigben Interactive;J;       0;;33;3499550320930;      18,82;;    34,99;    34,99;;;;  1;- 12 Stunden Spieldauer je Akku<BR>- inkl. USB-Ladekabel <BR>;;03.01.2014;Bigben Interactive GmbH;1;https://bilderserver.vitrex.de/375493.jpg
375499;XB-One optisches Audio-Kabel  2m;XB-ONE Zubehör;XB-ONE;Zubehör;Bigben Interactive;J;       0;;33;3499550320916;       5,38;;     9,99;     9,99;;;;  1;Hochwertiges optisches Kabel für XBOX One!<BR><BR>- Erleben Sie Ihrer Spiele ohne Störgeräusche in 5.1-Sound <BR> mit Ihren kompatiblen Audiogeräten<BR>- Länge: ca. 2 m<BR>;;18.12.2013;Bigben Interactive GmbH;1;https://bilderserver.vitrex.de/375499.jpg
375501;PS4 USB Y-Ladekabel 3m black f. 2 Pad;PS4 Zubehör;PS4;Zubehör;Bigben Interactive;J;       0;;33;3499550320770;       7,00;;    12,99;    12,99;;;;  1;Hochwertiges USB-Lade-Kabel für 2 PS4-Controller<BR><BR>- Laden Sie Ihre offiziellen PS4T-Controller auf, während <BR> Sie gleichzeitig weiterspielen<BR>- USB, MICRO-USB<BR>- Länge: ca. 3m<BR><BR>;;06.12.2013;Bigben Interactive GmbH;1;https://bilderserver.vitrex.de/375501.jpg
375508;PS4 Tasche PS44  (black)  SLIM System Carrying Case;PS4 Zubehör;PS4;Zubehör;Bigben Interactive;J;       0;;33;0663293106080;      32,27;;    59,99;    59,99;;;;  1;Playstation 4 Tragetasche zum Transport und Aufbewahrung <BR> der Playstation 4, Spiele, Controller und Zubehör.<BR><BR>;;22.11.2013;Bigben Interactive GmbH;1;https://bilderserver.vitrex.de/375508.jpg
375511;2DS Pack Pure  (farbl. sortiert);3DS Zubehör;3DS;Zubehör;Bigben Interactive;J;       0;;33;3499550321159;       7,00;;    12,99;    12,99;;;;  1;Zubehör Paket für Nintendo 2DS<BR>- Bildschirmschutzfolien-set für Nintendo 2DS:<BR>  - Dicke und unflexible Folie zum Schutz des oberen <BR> Bildschirms<BR>  - Dünne und flexible Folie zum Schutz des Touchscreens<BR>  - Antistatisches Reinigungstuch Transporttasche für den <BR> Nintendo 2DS<BR>  - Zum Transport und Schutz des Nintendo 2DS, Spielen und <BR> Zubehör Leerhüllen für Nintendo DS und 3DS Spiele<BR>  - Zum Schutz der Spiele vor Schmutz und Beschädigung<BR>- 1 Stylus <BR><BR>Farbe : schwarz, blau, rot<BR>;;11.10.2013;Bigben Interactive GmbH;1;https://bilderserver.vitrex.de/375511.jpg
375515;2DS Screen Protection Kit;3DS Zubehör;3DS;Zubehör;Bigben Interactive;J;       0;;33;3499550321135;       2,68;;     4,99;     4,99;;;;  1;Bildschirmschutzfolien-Set für Nintendo 2DS:<BR>- Dicke und unflexible Folie zum Schutz des oberen <BR> Bildschirms<BR>- Dünne und flexible Folie zum Schutz des Touchscreens<BR>- Antistatisches Reinigungstuch <BR>;;18.10.2013;Bigben Interactive GmbH;1;https://bilderserver.vitrex.de/375515.jpg
377465;Fallout  New Vegas  PC  AK  Budget  (OR);PC Software;PC;Rollenspiel;Bethesda;J;       1;;18;4012160164399;       2,00;;     5,00;     5,00;;;;  1;Willkommen in Vegas. New Vegas.<BR>Kämpfen Sie sich von der glühend heißen Mojave-Wüste bis <BR> zu den glitzernden Lichtern des Vegas Strip und machen Sie <BR> Bekanntschaft mit einer riesigen Vielfalt von Charakteren, <BR> Fraktionen, Spezialwaffen, mutierten Kreaturen und vielem <BR> mehr. Wählen Sie Ihre Seite in der bevorstehenden Schlacht <BR> oder denken Sie nur an sich - im Nachfolger von Fallout 3, <BR> dem Spiel des Jahres 2008. Genießen Sie den Aufenthalt.<BR><BR>Features:<BR>- Viva New Vegas! Erleben Sie den Großen Südwesten der <BR> USA, wie er nur in Fallout inszeniert werden kann<BR>- Erhöhen sie den Einsatz! Fallout bringt neue Features, <BR> Feuerwaffen, Fraktionen und Feinde nach Sin City<BR>- Genießen Sie die Freiheit! Wählen Sie eine Seite oder <BR> erforschen Sie die riesige offene Welt einfach auf eigene <BR> Faust. Ob Mann des Friedens oder der Gewalt, ob Bluff oder <BR> Joker - spielen Sie das Spiel, wie Sie es wollen<BR>- Spiel komplett in Deutsch <BR>;;17.01.2014;;1;https://bilderserver.vitrex.de/377465.jpg
377471;Rayman Origins  3DS  AK;3DS Software;3DS;Geschicklichkeit;Ubi Soft;J;       1;;6;4012160070348;      10,00;;    14,99;    14,99;;;;  1;In Rayman Origins entdeckt man erneut Raymans magische <BR> Welt mit ihrem legendären 2D-Gameplay, das die Herzen von <BR> Millionen Fans erobert hat...<BR><BR>Features:<BR>- Wiedergeburt einer Jump n Run-Legende: 15 Jahre nach <BR> Erscheinen des ersten Rayman bringt Rayman Origins viele <BR> der klassischen Figuren in ihrer ursprünglichen 2D-Gestalt <BR> zurück. Die Spieler entdecken Raymans Wurzeln, indem sie <BR> die Geschichte der Lichtung der Träume rekonstruieren und <BR> Raymans wahre Herkunft ergründen.<BR>- Ein einzigartiger 2D-Ansatz: Eine blühende Welt mit über <BR> 100 Figuren und 6 einzigartigen Landschaften, erschaffen <BR> von einigen der renommiertesten Künstlern und Animatoren <BR> der Spielebranche.<BR>- Eine große Spielwiese: Rayman Origins umfasst mehr als <BR> 60 Level mit geballtem 2D-Jump n Run-Spielspas für alle <BR> Altersgruppen und Spieltypen.<BR>- Abwechslungsreiches Gameplay: Rayman Origins ist ein <BR> Jump n Run-Spiel durch und durch mit Elementen aus vielen <BR> anderen Spielgenres. Rayman und seine Freunde erlangen im <BR> Laufe des Abenteuers einmalige Fähigkeiten wie Schwimmen, <BR> Tauchen und das sensationelle Helikopter-Haar.<BR>- Epische Bosskämpfe: Ein gigantisches rosa Monster mit <BR> Hunderten Augen, ein besessener Gebirgsgolem, eine gemeine <BR> Gänseblümchensafttrinkende Pflanze: In Rayman Origins<BR>- Unterstützt die Street-Pass-Funktion des 3DS: Nutze <BR> StreetPass und teile deine Fortschritte, deine Spielzeit, <BR> freigespielte Objekte, Avatare und vieles mehr mit Deinen <BR> Freunden.<BR><BR>Komplett in Deutsch! <BR>;;13.12.2013;Sonderposten;1;https://bilderserver.vitrex.de/377471.jpg
377595;PS4 Lenkrad T80 RS  inkl. Pedale Thrustmaster;PS4 Zubehör;PS4;Zubehör;THRUSTMASTER;J;       0;;33;3362934109240;      78,90;;    99,99;    99,99;;;;  1;Das erste offizielle Lenkrad für PlayStation 4. Der <BR> authentische Drehwinkel des T80 bietet professionelle <BR> Präzision und komplette Steuerungskontrolle. Somit wird <BR> der Spieler in die Lage versetzt, wie ein echter <BR> Profi-Fahrer ein Rennen zu bestreiten. Das Beste aus der <BR> PlayStation 4 SHARE-Button-Funktion herausholen, um mit <BR> Freunden aus aller Welt die eigenen Höchstleistungen zu <BR> teilen! Der Lenker weist einen Durchmesser von 25 cm auf <BR> und ist mit 11 Actionbuttons, einem multidirektionalen <BR> D-Pad und lenkermontierten Schaltwippen ausgestattet. Zur <BR> Vervollständigung der Ausrüstung gehört auch ein großes, <BR> einstellbares Pedalset! Lebensechte Empfindungen und <BR> eindringliche Rennerfahrung auf der PlayStation 4 dank <BR> Thrustmasters exklusiver Bungee-Cord-Technologie mit <BR> realistischem, linearem Widerstand.<BR><BR>FEATURES:<BR>- PlayStation 4-Lizenz garantiert 100% Kompatibilität bei <BR> Spielen und deren Menüs mit offiziellen PS, Share und <BR> Options Buttons. Der im T80 Rennlenker implementierte, <BR> offizielle Zertifizierungschip ermöglicht die Erkennung <BR> durch die PS4<BR>- PS4  PS3 Wahlschalter (für völlige Kompatibilität des <BR> USB-Rennlenkers zur PS3)<BR>- 2 lenkermontierte sequenzielle Schaltwippen<BR>- Lenkkranz-Griffe mit gummierter Oberfläche<BR>- Großes, optimiertes Pedalset<BR>- 2 Pedale mit großer Fußauflage<BR>- Einstellbarer Neigungswinkel für jedes Pedal<BR>- Bremse mit progressivem Widerstand<BR>- Völlig programmierbar: 2 sequenzielle Schaltwippen + 11 <BR> Actionbuttons + D-Pad<BR>- Großes, programmierbares, progressives Pedalset mit <BR> großer Fußauflage. Für hochpräzises und bequemes <BR> Beschleunigen Bremsen<BR>- Einstellbare Lenkerempfindlichkeit für präzises Fahren<BR>- Linearer Widerstand<BR>- Auto-Zentrierung<BR>- Thrustmaster Bungee Cord, exklusives System mit <BR> realistischem Widerstand<BR>- Zentrales Klammersystem mit breiten Backen für optimale <BR> Stabilität auf allen Schreibtischen und Tischen <BR>;;09.01.2014;Sonderposten;1;https://bilderserver.vitrex.de/377595.jpg
377596;Multi Lenkrad TX Ferrari 458 XB-ONE  PC inkl. Pedale   THRUSTMASTER;XB-ONE Zubehör;XB-ONE;Zubehör;THRUSTMASTER;J;       0;;33;3362934401719;     182,67;;   299,99;   299,99;;;;  1;FEATURES:<BR>- Diese Replik des symbolträchtigen Ferrari 458 Italia <BR> Lenkrades im 7:10 Maßstab wurde in enger Zusammenarbeit <BR> mit Microsoft für die Xbox One entwickelt (Inklusive <BR> Binder ID und Xbox One Guide Button)<BR>- Designt für echte Rennspiele-Fans mit Gas- und <BR> Bremspedalen aus Metall und sequenziellen Schaltwippen.<BR>- Dieses Lenkrad der nächsten Generation ermöglicht <BR> bislang unerreichte Eindrücke bei Forza Motorsport 5 und <BR> zukünftigen Rennspielen für die Xbox One: Genießen Sie <BR> Racing- Erlebnisse in einer noch nie erreichten Dimension. <BR> <BR>;;09.01.2014;Sonderposten;1;https://bilderserver.vitrex.de/377596.jpg
378557;Tomb Raider  PS-4  Definitive Ed.;PS4 Software;PS4;ActionAdventure;Square Enix;J;      29;;18;5021290060746;      12,80;TOP1;    19,99;    19,99;;;;  1;TOMB RAIDER bringt die wohl größte Videospielikone unserer <BR> Zeit zurück und erzählt ihre ganz persönliche Geschichte. <BR> Begleite Lara Croft auf ihrem ersten Abenteuer und <BR> erfahre, wie sie zu der Heldin wurde, gegen die alle <BR> anderen Videospielabenteurer nur Hobbyarchäologen sind. <BR> Auf der Suche nach einem sagenumwobenen Königreich begibt <BR> sich die Abenteurerin auf eine Reise, die ihr Leben für <BR> immer verändern wird. Erlebe die hollywoodreife <BR> Inszenierung voller Wendungen und überwältigender <BR> Ereignisse und mach Dich bereit, um Lara auf ihr erstes <BR> und gefährlichstes Abenteuer zu schicken!<BR><BR>Ein filmreif inszeniertes Abenteuer<BR>Erlebe mit TOMB RAIDER eines der modernsten und <BR> atemberaubendsten Spielerlebnisse aller Zeiten. Auf sich <BR> allein gestellt, unerfahren und hilflos beginnt Lara Croft <BR> ihr Abenteuer, welches sie prägen und zu der Heldin formen <BR> wird, wie sie jeder kennt. Wird sie sich erfolgreich gegen <BR> die Gefahren des Eilands und seiner Bewohner behaupten <BR> können? Es liegt an Dir... Lass Dich von der spannenden <BR> und mysteriösen Geschichte rund um die sagenumwobenen <BR> Insel in den Bann ziehen und führe Lara durch unzählige <BR> lebensbedrohliche Situationen. Es erwarten Dich nicht nur <BR> halsbrecherische Kletterpassagen, uralte Rätsel, tödliche <BR> Fallen und wilde Tiere, sondern auch eine Bande <BR> rücksichtloser Verbrecher die über Leichen gehen, um ihre <BR> Ziele zu erreichen. Die filmreife Kameraführung sowie die <BR> perfekt abgestimmte Geräuschkulisse entführen Dich in eine <BR> einzigartige Welt voller packender Abenteuer. Die <BR> intuitive Steuerung, die realistische Umgebung mit <BR> beeindruckenden Wetter- und Physikeffekten sowie die <BR> bemerkenswert glaubwürdigen Charaktere machen TOMB RAIDER <BR> extrem packend und liefern eine bahnbrechende <BR> Authentizität im Kampf zwischen Mensch und Natur.<BR><BR>Features:<BR>- EINE PACKENDE SURVIVAL-STORY:<BR>Sei bereit für eine packende Mystery-Story aus der Feder <BR> der berühmten Videospiel-Autorin Rhianna Pratchett. Am <BR> Anfang steht eine junge unbeholfene Frau, gestrandet auf <BR> einer Pazifik-Insel: Die Angst steht ihr ins Gesicht <BR> geschrieben, auf die eigenen Fähigkeiten kann sie nicht <BR> vertrauen. Wo ist die unerschütterliche Abenteuerin? TOMB <BR> RAIDER bricht bewusst mit dem Ideal der typischen <BR> Actionheldin. Die Geschichte der jungen Lara Croft ist von <BR> der Qualität eines Hollywood-Blockbusters und bietet eine <BR> fesselnde Story, bei der Du erst am Ende verstehen wirst, <BR> warum Lara zu der Ikone wurde, die sie heute ist.<BR>- DAS UNNACHAHMLICHE TOMB RAIDER-FEELING:<BR>Begleite die agile Lara auf ein Abenteuer, welches einen <BR> unnachahmlichen Mix aus halsbrecherischen Kletterpassagen, <BR> actionreichen Schusswechseln und spannenden <BR> Zwischensequenzen bietet. Erkunde die weitläufigen Areale, <BR> um alle versteckten Schätze zu finden und finde alle <BR> versteckten Gruften, wo uralte Rätsel und Gefahren auf <BR> Dich lauern.<BR>- ZAHLREICHE UPGRADES UND FÄHIGKEITEN:<BR>Das richtige Werkzeug und durchschlagende Waffen sind <BR> nötig, um Laras gefährlichstes Abenteuer zu überstehen. <BR> Nutze Upgrades, um Deine Ausrüstung zu verstärken und <BR> steigere Laras Fähigkeiten, damit Du auch die schwersten <BR> Aufgaben meisterst.<BR>- EIN ABENTEUER MIT FILMREIFER INSZENIERUNG:<BR>Erlebe die grandiose Inszenierung der Story voller <BR> Wendungen und nimm hautnah an Laras Entwicklung zur <BR> tapferen Abenteurerin teil. Die filmreife Kameraführung <BR> und die perfekt abgestimmte Geräuschkulisse mit einem <BR> bombastischen Soundtrack des mehrfach ausgezeichneten <BR> Komponisten Jason Graves schaffen dabei eine einzigartige <BR> Atmosphäre und entführen Dich in eine actiongeladene Welt <BR> voller packender Abenteuer. <BR>;;31.01.2014;Koch Media GmbH;1;https://bilderserver.vitrex.de/378557.jpg
378975;Baphomets Fluch 5  PC  Der Sündenfall OR;PC Software;PC;Adventure;Koch Media;J;       0;;12;4020628889692;       3,00;AA;     5,00;     5,00;;;;  1;Das neue Baphomets Fluch 5 verbindet zeitgemäßes Gameplay <BR> mit klassischen Adventure-Elementen - eine geeignete <BR> Kombination für Casual-Spieler sowie Fans traditioneller <BR> Adventures. Das Spiel zeichnet sich durch handgemalte <BR> Hintergründe aus, vor denen Echtzeiteffekte auf <BR> vorgerenderte Sprites treffen. So entsteht ein <BR> hochwertiger und wieder ansprechender 2D-Comic-Look. <BR> Paris. Die Stadt der Liebe. Die beiden altbekannten <BR> Hauptcharaktere Nicole Collard und George Stobbart treffen <BR> sich bei der Eröffnung einer Bilderausstellung wieder. <BR> Viel Zeit für Smalltalk bleibt allerdings nicht. Wenige <BR> Minuten später betritt ein angeblicher Pizzabote die <BR> Räumlichkeiten, raubt ein Gemälde und erschießt auf der <BR> Flucht den Galeriebesitzer. Schon steckt das Pärchen, das <BR> eigentlich keines ist, wieder drin im dicksten <BR> Schlamassel. Ein spannendes Abenteuer beginnt! Erleben Sie <BR> das authentische Baphomets Fluch Gefühl und begleiten Sie <BR> Nicole und George auf ihrem turbulenten, neuen Abendteuer.<BR><BR>Features:<BR>- Eine packende Mischung aus Krimi, historischen Details <BR> und finsterer Verschwörungstheorie<BR>- Handgemalte Hintergründe und aufwendige Echtzeiteffekte <BR> bei der Charakteranimation verbinden sich zu einem <BR> hochwertigen 2D-Comic Look<BR>- Nach sechs Jahren endlich ein neuer Teil der <BR> Erfolgsserie Baphomets Fluch<BR>- Ein Must-Have für alle Baphomets Fluch Liebhaber! <BR>;;24.06.2014;Koch Media GmbH;1;https://bilderserver.vitrex.de/378975.jpg
