Art.Nr;Titel;Warengruppe;System;Genre;Label;Nachbestellbar j/n;Bestand;Laufzeit-Gesamt;FSK;EAN;EK-Preis;Bewertung;Empf.VK;Aktions VK;Aktions EK;Darsteller 1;Regisseur;DVD-Anzahl;Beschreibung;Original BestellNr;VÖ-Datum;Lieferant;aktiv;Jpg-Pfad
368027;Lego Marvel Superheroes  PC  (OR);PC Software;PC;ActionAdventure;Warner Games;J;       0;;12;5051890149213;       6,67;AA;     9,99;     9,99;;;;  1;In LEGO Marvel Super Heroes ruft Nick Fury, Direktor von <BR> S.H.I.E.L.D., Iron Man, Hulk, Thor, Spider-Man, Wolverine <BR> und andere Charaktere aus dem Marvel-Universum zusammen, <BR> um die Erde vor zahlreichen Bedrohungen, wie dem <BR> rachsüchtigen Loki oder Galactus, den Weltenzerstörer zu <BR> retten. Die Spieler schlüpfen in die Rolle ihrer <BR> Lieblings-Marvelhelden und erleben eine originelle Story, <BR> eingebettet in ein klassisches LEGO-Videospielabenteuer <BR> mit typischem LEGO-Humor, das sowohl Marvel- als auch <BR> LEGO-Fans begeistern wird.<BR><BR>Dabei wird man allerlei vertrauten Gebieten wie der <BR> Lego-Version von New York City und anderen aus dem <BR> Marvel-Universum bekannten Bereichen einen Besuch <BR> abstatten. Über 100 Figuren sollen sich freispielen <BR> lassen, darunter SPIDER-MAN, IRON MAN, WOLVERINE, CAPTAIN <BR> AMERICA, HULK, THOR, BLACK WIDOW, HAWKEYE, DEADPOOL, LOKI <BR> und GALACTUS. <BR><BR>LEGO Marvel Super Heroes verbindet in einer eigenen <BR> Geschichte alle Marvel-Universen. Die Spieler schlüpfen in <BR> die Rolle von Iron Man, Spider-Man, dem Hulk, Captain <BR> America, Wolverine und vielen weiteren Marvel-Charakteren, <BR> um Loki und eine Vielzahl anderer Marvel-Schurken vom Bau <BR> einer Superwaffe abzuhalten, die die Welt zerstören <BR> könnte. Die Jagd führt über Comic-Bausteine durch ein LEGO <BR> Manhattan. Die Spieler besuchen wichtige Orte aus dem <BR> Marvel-Universum wie den Stark Tower, Asteroid M, eine <BR> Hydra-Basis und das X-Mansion.<BR><BR>Feature<BR>- In LEGO-Videospiel Tradition bietet LEGO Marvel Super <BR> Heroes eine brandneue Geschichte voller spannender <BR> Abenteuer und Humor.<BR>- LEGO Marvel Super Heroes wartet mit mehr als 100 der <BR> beliebtesten Superhelden und -schurken aus dem <BR> Marvel-Universum auf (darunter Iron Man, Wolverine, der <BR> Hulk, Spider-Man, Captain America, Black Widow, Loki und <BR> Deadpool).<BR>- Spieler schlüpfen in die Rolle ihres <BR> Lieblings-Marvel-Charakters und nutzen dessen Superkräfte, <BR> um die Erde zu retten.<BR>- Iron Man fliegt, schwebt, schießt Raketen und setzt <BR> einen mächtigen Energiestrahl direkt aus seiner Brust frei.<BR>- Spider-Man schießt Netze, nutzt seine geschärften <BR> Spinnen-Sinne um Objekte zu entdecken, die für andere <BR> nicht sichtbar sind, klettert an Wänden und natürlich an <BR> Netzfäden hoch.<BR>- Captain America schleudert seinen Schild auf Objekte <BR> oder Gegner, rammt ihn als Plattform in eine Wand und <BR> schützt sich damit vor Schaden.<BR>- Der Hulk zertrümmert.<BR>- Kein Stein bleibt auf dem anderen, wenn Spieler sich in <BR> der Gestalt von Hulk und Abomination mit Hyperstärke einen <BR> Weg durch LEGO-Wände bahnen und Autos umher werfen.<BR>- Ein riesiges LEGO Manhattan, sowie berühmte Orte aus dem <BR> Marvel Universum (z.B. das X-Mansion, Asteroid M und <BR> Asgard) warten auf ihre Erkundung. <BR>;;15.11.2013;Warner Game;1;https://bilderserver.vitrex.de/368027.jpg
368034;Dr. Kawashimas Diabolisches Gehirnj. 3DS Gehirnjogging;3DS Software;3DS;Denkspiel;Nintendo;J;      23;;o.A.;0045496523060;      14,80;TOP1;    29,99;    29,99;    14,80;;;;Dr. Kawashimas diabolisches Gehirn-Jogging: Können Sie <BR> konzentriert bleiben? Die dritte Folge der beliebten Dr. <BR> Kawashima-Serie.<BR><BR>Die Übungen und Spiele von Diabolisches Gehirn-Jogging <BR> beanspruchen nur wenige Minuten am Tag. Dank der tragbaren <BR> Nintendo-Konsolen können sich die Nutzer damit <BR> beschäftigen, wann und wo immer es ihnen am besten passt. <BR> Und schon nach wenigen Wochen kann jeder feststellen, ob <BR> Dr. Kawashimas neuer Gehirn-Jogging-Spaß dabei hilft, sich <BR> bei den täglichen Aufgaben besser zu konzentrieren. In den <BR> Hauptübungen geht es darum, sich auf eine Sache zu <BR> fokussieren, Informationen im Kurzzeitgedächtnis zu <BR> speichern und sie im richtigen Moment wieder abzurufen. In <BR> Diabolisches Zahlenmerken etwa müssen sich die Spieler an <BR> das Ergebnis einer Rechenaufgabe erinnern, während sie <BR> schon an der nächsten knobeln. Die Fragen kommen in <BR> schneller Abfolge, sodass sie sich schon sehr <BR> konzentrieren müssen, um keine Fehler zu machen. Eine <BR> weitere Herausforderung ist Diabolische Mäusejagd. Dabei <BR> sollen die Spieler die Spuren mehrer Mäuse gleichzeitig <BR> verfolgen, während die Katzen hinter ihnen her sind. Hört <BR> sich einfach an, verlangt aber ebenfalls höchste <BR> Konzentration. Wenn die Herausforderungen für einen <BR> Spieler zu schwer sind und seine Ergebnisse noch nicht <BR> überzeugen, passt sich das Programm dynamisch den <BR> erzielten Resultaten an. Diabolisches Gehirn-Jogging setzt <BR> alsodort an, wo der einzelne Spieler steht und spornt ihn <BR> an, seine Konzentrationsfähigkeit immer weiter zu <BR> verbessern. <BR>;;28.07.2017;Nintendo;1;https://bilderserver.vitrex.de/368034.jpg
368213;SW  Old Republic Online  Cartel Points 2400 Points   Star Wars;Geld-u. Zeitkarten;;Online Games;Electronic Arts;J;     400;;33;5035224111541;      11,78;;    16,99;    16,99;;;;  1;2400 Kartellmünzen + exklusives InGame-Haustier<BR><BR>Kartellmünzen sind die neue virtuelle Währung in STAR <BR> WARS: THE OLD REPUBLIC. Damit kannst du Gegenstände, <BR> dienste und Inhalte im Spiel kaufen, um dein Spielerlebnis <BR> individuell zu gestalten und erweiterten Zugang zum Spiel <BR> erhalten.<BR><BR>Füge deinem Benutzerkonto jetzt 2400 kartellmünzen hinzu <BR> und erhalte ein exklusives Haustier, das dir als treuer <BR> Begleiter bei deinen Abenteuern folgt.<BR><BR>Durch kauf und einlösen dieser Karte erhältst du im Spiel <BR> außerdem den bevorzugten Spielerstatus. <BR>;;21.02.2013;Electronic Arts GmbH;1;https://bilderserver.vitrex.de/368213.jpg
371408;FF 14  PRE-PAID-CARD  60 Tage Final Fantasy  60 Tage;Geld-u. Zeitkarten;;Zubehör;Square Enix;J;       0;;tba;5021290057685;      17,54;;    25,98;    25,98;;;;  1;Die Prepaid Game Card ist eine komfortable <BR> Zahlungsmethode, um 60 Tage lang Final Fantasy XIV - A <BR> Realm Reborn spielen zu können. Folgen Sie den <BR> beiliegenden Anweisungen und in wenigen Minuten sind Sie <BR> wieder spielbereit. Nach Ablauf der 60 Tage fallen erneut <BR> Abonnementgebühren an. Zum Spielen wird die Vollversion <BR> von Final Fantasy XIV - A Realm Reborn und eine <BR> Internetverbindung benötigt.<BR><BR>Die Final Fantasy XIV - A Realm Reborn Pre-Paid Card ist <BR> für PC und PS3. <BR>;;27.08.2013;Koch Media GmbH;1;https://bilderserver.vitrex.de/371408.jpg
371948;SNES Netzteil für Super Nintendo;N64 Zubehör;N64;Zubehör;Eaxus;J;       9;;33;4260183018124;       4,40;;     6,99;     6,99;;;;  1;Technische Details:<BR>- Input: AC 220V 50 Hz<BR>- Output: DC 9V-1A<BR>- Plattform: Nintendo SNES<BR>- Farbe: Schwarz <BR>;;15.01.2000;Sonderposten;1;https://bilderserver.vitrex.de/371948.jpg
371979;Crew  XB-One;XB-ONE Software;XB-ONE;Rennspiel;Ubi Soft;J;    1508;;12;3307215749005;       2,00;AA;     5,00;     5,00;;;;  1;The Crew nimmt die Spieler mit auf eine waghalsige Fahrt <BR> durch eine gigantische offene Spielwelt, die den <BR> Vereinigten Staaten von Amerika nachempfunden ist. Das <BR> Spiel ist randvoll mit aufregenden Herausforderungen und <BR> abwechslungsreichen Strecken: Von Städten zu den Vororten, <BR> von Bezirk zu Bezirk, von einem Bundesstaat zum nächsten, <BR> oder von der Küsten zu den Berggipfeln. The Crew definiert <BR> die spielerische Freiheit in einem Rennspiel komplett neu, <BR> indem es eine noch nie da gewesene Spielwiese an <BR> Möglichkeiten bietet und die kühnsten Fantasien von <BR> Racing-Fans wahr werden lässt. Es bietet Straßenrennen, <BR> Dirt-Rennen, Querfeldein-Rennen, Rundfahrten und viele <BR> weitere Varianten.<BR><BR>Um diese Vision zum Leben zu erwecken, nutzt The Crew die <BR> Möglichkeiten der neuen Hardware-Generation aus und <BR> verbindet Spieler wie noch nie zuvor. Das Action-Rennspiel <BR> bietet eine persistente Online-Spielwelt, die mit anderen <BR> Spielern bevölkert sein wird. Das heißt, jedes Auto in The <BR> Crew kann ein potenzieller Kontrahent oder ein Verbündeter <BR> sein und so fördert das Spiel den natürlichen Aufbau von <BR> Wettbewerb und Kooperation unter den Spielern. Die <BR> lebendige Spielwelt bietet ein maßgeschneidertes Erlebnis <BR> für eine neue Generation von Spielern. Jeder Spieler kann <BR> selbst entscheiden, ob er alleine spielen oder sich einem <BR> Team von Freunden anschließen will, um so kooperative <BR> Herausforderungen zu meistern.<BR><BR>Außerdem wird es mit The Crew möglich sein, über einen <BR> zweiten Bildschirm weiter mit dem Spiel zu interagieren. <BR> Die Companion-App wird bald für iOS und Android Geräte <BR> verfügbar sein. Diese Applikation wird weiterführende <BR> Spielinhalte bieten und so ein tieferes und komplexeres <BR> Spielerlebnis ermöglichen. <BR>;;02.12.2014;Sonderposten;1;https://bilderserver.vitrex.de/371979.jpg
371998;Wolfenstein New Order  XB-One;XB-ONE Software;XB-ONE;Shooter;Bethesda;J;     340;;18;0093155149328;       7,50;TOP1;    12,99;    12,99;;;;  1;WOLFENSTEIN: THE NEW ORDER definiert die legendäre <BR> Spielereihe, die einst das Ego-Shooter-Genre begründet <BR> hat, neu. Europa, 1960: Das faschistische Regime hat den <BR> großen Krieg gewonnen. Entgegen aller Erfolgschancen muss <BR> Kriegsheld B.J. Blazkowicz zurück an die Front, in die <BR> letzte Offensive gegen eine abscheuliche Diktatur, die die <BR> Welt mit brutaler Härte und ideologischem Terror <BR> unterjocht.<BR><BR>Intensiv, cineastisch inszeniert und dank id Softwares id <BR> Tech 5-Engine mit atemberaubender Detailgenauigkeit <BR> gerendert, schickt Wolfenstein die Spieler auf eine <BR> spannende Mission durch ganz Europa, um die gigantische <BR> Kriegsmaschinerie zu Fall zu bringen. Dringen Sie in <BR> schwer befestigte Anlagen ein, kämpfen Sie gegen <BR> übermächtige Hightech-Legionen und übernehmen Sie <BR> Superwaffen, mit denen das Regime nicht nur die Erde <BR> erobern konnte. Produziert wird Wolfenstein von <BR> MachineGames, einem Studio, dessen erfahrene Köpfe hinter <BR> preisgekrönten Produktionen stehen<BR><BR>Story<BR>Europa im Jahr 1960: Das Regime konnte den Krieg mithilfe <BR> einer geheimnisvollen, hoch entwickelten Technologie für <BR> sich entscheiden. Mit gnadenloser Brutalität und <BR> menschenunwürdigen Einschüchterungen hat es selbst die <BR> mächtigsten Nationen in die Knie gezwungen und herrscht <BR> mit eiserner Faust über die Welt. Sie sind der einzige <BR> Mann, der es wagt, sich gegen diese gewaltige Armee zu <BR> stellen. In der Rolle des amerikanischen Kriegshelden B.J. <BR> Blazkowicz können nur Sie den Lauf der Geschichte <BR> verändern.<BR><BR>Features<BR><BR>Der Angriff: Erleben Sie Hardcore-Brachialaction in der <BR> Egoperspektive - nehmen Sie riesige Kampfroboter <BR> auseinander, bestehen Sie mit Dauerfeuer gegen <BR> übermenschliche Supersoldaten und Elitestoßtrupps - in <BR> beeindruckender Detailgenauigkeit gerendert mit der <BR> neusten Version der id Tech 5-Engine.<BR><BR>Die Action: Wolfenstein ist ein einzigartig <BR> abwechslungsreiches Action-Abenteuer mit rasanten <BR> Verfolgungsjagden über schroffe Bergspitzen, <BR> Unterwasserabschnitten, schweren, vom Spieler gesteuerten <BR> Kriegsmaschinen und vielem mehr.<BR><BR>Das Waffenarsenal: Nutzen Sie das Hightech-Arsenal der <BR> faschistischen Ausgeburt! Infiltrieren Sie streng <BR> vertrauliche Forschungseinrichtungen und schwer bewachte <BR> Waffenlager, um die fiese Brut mit maximaler Feuer-Power <BR> in die Hölle zu schicken!<BR><BR>Das Abenteuer: Beinharte Nonstop-Action für Erwachsene und <BR> nervenzerfetzende Abenteuer ergeben eine dramatisch <BR> inszenierte und packende Geschichte im einzigartigen, <BR> emotional-beklemmenden Wolfenstein-Szenario. <BR><BR>Die Packung von Wolfenstein: The New Order wird eine <BR> Beilage enthalten, auf der ein Codeschlüssel und <BR> Anweisungen zum Einlösen des Codes enthalten sind. Sobald <BR> Sie den Codeschlüssel eingelöst haben, sind Sie für die <BR> Teilnahme an der DOOM-Beta registriert, wenn diese <BR> beginnt. Weitere Informationen finden Sie unter <BR> wolfenstein-spiel.dedoom.<BR>;;20.05.2014;Sonderposten;1;https://bilderserver.vitrex.de/371998.jpg
372018;Killzone Shadow Fall  PS-4;PS4 Software;PS4;Shooter;Sony;J;       0;;18;0711719275275;      14,54;TOP1;    21,95;    21,95;;;;  1;Mit Killzone Shadow Fall erwartet dich ein <BR> action-geladener First Person Shooter exklusiv auf <BR> PlayStation 4.<BR><BR>Die Ereignisse von Killzone Shadow Fall finden knapp <BR> dreißig Jahre nach Killzone 3 statt und die Welt hat sich <BR> seitdem massiv verändert. In einer futuristischen und hoch <BR> entwickelten Stadt leben die Helghast und die Vektans <BR> quasi nebeneinander - sie werden nur durch eine riesige <BR> Mauer voneinander getrennt. Während die Vektan innerhalb <BR> der Mauern auf der Sonnenseite leben, ist hingegen das <BR> Leben außerhalb der Mauern eine Zumutung, sodass es immer <BR> wieder zu heftigen Eskalationen zwischen den beiden <BR> Fraktionen kommt.<BR><BR>Du schlüpfst in die Rolle eines Shadow Marshal, dessen <BR> Aufgabe es ist, für Ruhe und Ordnung zu sorgen und die <BR> Balance zu wahren.<BR><BR>Killzone Shadow Fall wird wie die technisch wie <BR> spielerisch herausragenden Vorgänger der Killzone-Reihe <BR> von Guerilla Games entwickelt.<BR><BR>Key Features<BR>- Brillante Grafik mit eindrucksvollen Licht- und <BR> Schatten-Effekten sorgen in den unterschiedlichsten Leveln <BR> für Abwechslung und realistische Gestaltung.<BR>- Neue packende Story, 30 Jahre nach den Ereignissen von <BR> Killzone 3<BR>- Exklusiv für PlayStation 4<BR>;;29.11.2013;Sony Interactive Entertainment;1;https://bilderserver.vitrex.de/372018.jpg
372067;Halo  5 Guardians  XB-One;XB-ONE Software;XB-ONE;Shooter;Microsoft;J;       0;;16;0885370929607;      13,50;TOP1;    19,99;    19,99;;;;  1;Halo 5: Guardians - Die spektakulärste Halo-Kampagne aller <BR> Zeiten!<BR><BR>Ein heimtückischer Angriff zerrüttet den Frieden vieler <BR> menschlicher Kolonien und stellt den Master Chief vor <BR> seine bisher größte Herausforderung. Stürmische Zeiten <BR> erwarten den Spieler, der sich in einer spektakulären <BR> Story gegen feindliche Mächte behaupten muss. <BR> Actiongeladen wird es auch im revolutionärem Multiplayer, <BR> der Dank vielseitiger Neuerungen zahlreiche, <BR> nervenaufreibende Matches verspricht.<BR>In einem turbulenten Mix aus altbekannten, sowie den <BR> vielseitigen neuen Halo-Elementen wartet eine völlig neue <BR> Erfahrung, die sowohl alte, als auch neue Halo-Fans <BR> begeistern wird!<BR><BR>Die spektakulärste Halo-Kampagne aller Zeiten<BR>In Halo 5: Guardians wird die legendäre Story der Serie <BR> auf eine neue Ebene gehoben. Der Spieler erlebt eine <BR> nervenzerreißende Kampagne, die im Rahmen des Actiongenres <BR> neue Maßstäbe setzt.<BR><BR>Eine neue Dimension des Multiplayers<BR>Der rasante Multiplayer bietet mit sechs neuen <BR> Spezialfähigkeiten jede Menge Dynamik und lässt die <BR> Matches zu einem individuellen, actiongeladenen Erlebnis <BR> werden. Auch die neuen Spielmodi liefern stundenlangen <BR> Multiplayer-Spaß. Neben bekannten Modi, wie dem beliebten <BR> Slayer Teamshowdown, erwartet den Spieler mit dem <BR> Breakout-Modus eine neue kompetitive Variante, die <BR> eSport-Herzen höher schlagen lässt.<BR><BR>Die perfekte Mischung<BR>Halo 5: Guardians bietet eine spektakuläre Single- & <BR> Multiplayer-Erfahrung und setzt neue Maßstäbe in den <BR> Bereichen Design und Engine. Dank zahlreicher Neuerungen <BR> wie z.B. dem Smart Scope-System oder innovativer, neuer <BR> Multiplayer-Features erleben Spieler ein bisher nie <BR> dagewesenes Halo-Abenteuer.<BR><BR><BR>FEATURES:<BR>- In Halo 5: Guardians wird die legendäre Story der Serie <BR> auf eine neue Ebene gehoben<BR>- Bietet eine spektakuläre Single- & Multiplayer-Erfahrung <BR> und setzt neue Maßstäbe in den Bereichen Design und Engine<BR>- Der rasante Multiplayer bietet mit 6 neuen <BR> Spezialfähigkeiten jede Menge Dynamik<BR>- Eine neue Dimension des Multiplayers<BR>;;27.10.2015;Microsoft;1;https://bilderserver.vitrex.de/372067.jpg
372364;Euro Truck Simulator 2  PC ADDON 1 Going East;PC Software;PC;Mission CD;Astragon;J;       0;;o.A.;4032222441572;       6,34;A;     9,99;     9,99;;;;  1;Herzlich willkommen in Osteuropa. Neue Landstriche, <BR> detaillierte Städte und osteuropäisches Flair erwarten Sie <BR> in diesem Erweiterungspack für den erfolgreichen Euro <BR> Truck Simulator 2. Genießen Sie die weiten Landschaften, <BR> ein vollkommen neues Straßennetz und die tollen, neuen, <BR> osteuropäischen Städte. Erweitern Sie Ihr Euro Truck <BR> Simulator 2 Erlebnis mit diesem großartigen Add-On <BR> (Basisversion Euro Truck Simulator 2 wird zum Spielen <BR> benötigt, nicht in dieser Box enthalten!)<BR><BR>Features:<BR>- 13 neue Städte<BR>- 4 neue Länder<BR>- Polen, Tschechien, Ungarn und die Slovakei<BR>- Riesiges, neues Straßennetz <BR>;;20.09.2013;Astragon Sales & Services GmbH;1;https://bilderserver.vitrex.de/372364.jpg
372522;Europa Universalis 4  PC  (OR) Extr.Ed.;PC Software;PC;Strategie;Koch Media;J;       0;;6;4020628905606;       6,36;A;     9,99;     9,99;;;;  1;Schreiben Sie Geschichte! Tauchen Sie mit Europa <BR> Universalis IV in über 300 Jahre Weltgeschichte ein und <BR> erschaffen Sie sich Ihr eigenes mächtiges Reich. Es <BR> erwarten Sie 250 Nationen, die in der spielbaren <BR> Zeitspanne von 1444 bis 1820 auch wirklich existiert <BR> haben. In diesem aufwändigen Strategiespiel von großer <BR> taktischer Tiefe werden bedeutende kulturelle und <BR> militärische Nationen erneut zum Leben erweckt. Handel, <BR> Diplomatie oder Kampf - es liegt an Ihnen, mit <BR> strategischem Geschick, den Fortschritt zu sichern und <BR> Ihre Nation zu Macht und Reichtum zu führen. Dabei stehen <BR> Ihnen auch einen neues Handelssystem und zum ersten Mal <BR> das Monarchie-System zur Verfügung. Ein weiteres Highlight <BR> ist der Multiplayer-Modus: Kämpfen Sie gegen Ihre Freunde <BR> oder spielen Sie kooperativ mit bis zu 32 Spielern. <BR> Hotjoin, verbesserte Chatfunktionen, neue <BR> Matchmaking-Server und die Unterstützung der <BR> Standalone-Server erhöhen den Spielspaß.<BR><BR>Entwerfen Sie Ihre eigene Geschichte: Europa Universalis <BR> IV gibt Ihnen die Möglichkeit alles im Spiel individuell <BR> anzupassen und zu modifizieren.<BR><BR>Als exklusive Zusatzinhalte erwarten Sie außerdem folgende <BR> DLCs (als Download):<BR>- Star and Crescent - 70 neue muslimische Event-Bilder, <BR> sowie einige neue Ereignisse für die muslimischen Nationen.<BR>- Horsemen of the Cresecent Unit Pack - 12 einzigartige <BR> Kavallerie-Modelle für die Osmanen, Mamelucken und Perser.<BR>- Conquest of Constantinople Musik Pack - Drei Titel mit <BR> 10 Minunten zusätzlicher Musik, meisterhaft komponiert von <BR> Andreas Waldetoft.<BR>- 100 Years War Unit Pack (nur in der Erstauflage) - Neue, <BR> einzigartige Einheiten der kriegführenden Nationen des <BR> 100-jährigen Krieges. Enthalten sind 11 <BR> Infanterie-Modelle, darunter u.a. England, Frankreich, <BR> Schottland, Burgund und viele mehr. <BR>;;16.08.2013;Koch Media GmbH;1;https://bilderserver.vitrex.de/372522.jpg
372683;Serious Sam Collection  XB360;XBox 360 Software;XBox 360;Shooter;NBG;J;      16;;18;5050740026360;       3,00;;     5,00;     5,00;;;;  1;Ein todernster Lebenslauf Sam Serious Stone tauchte (und <BR> schoss sich) unter riesigem Beifall 2001 in der <BR> Gaming-Welt auf. Seitdem bekämpft er seinen Todfeind <BR> Mental über Zeit und Raum hinweg auf allen gängigen <BR> Plattformen. Das von Croteam entwickelte Spiel nutzt <BR> hierbei die einzigartige Serious-Engine - die Fans von <BR> Sams Legionen stehen denen von Mentals Anhängern in Anzahl <BR> und Loyalität in nichts nach.<BR><BR>The Serious Sam Collection<BR>Sam -Serious- Stone ist zurück mit dieser ultimativen <BR> Collection von Shooting-Chaos! Alle legendären Begegnungen <BR> mit Sam plus Jewel of the Nile DLC in einem Bundle. <BR> Frenetisches Chaos, gigantische Multiplayer-Kämpfe und die <BR> Chance, Sam in Action zu sehen gegen seinen Todfeind <BR> Mental! <BR>;;01.08.2013;Sonderposten;1;https://bilderserver.vitrex.de/372683.jpg
